,time,assetCode,assetName,volume,close,open,returnsClosePrevRaw1,returnsOpenPrevRaw1,returnsClosePrevMktres1,returnsOpenPrevMktres1,returnsClosePrevRaw10,returnsOpenPrevRaw10,returnsClosePrevMktres10,returnsOpenPrevMktres10,returnsOpenNextMktres10,universe
3518625,2015-10-15 22:00:00+00:00,AAPL.O,Apple Inc,37673452.0,111.86,110.93,0.014971418201621844,-0.0032347919849058378,0.006784536924497018,-0.0028249679044201107,0.020806716554115257,0.01705326854313527,0.0044257064115063895,0.004420869904668667,0.06918484287920758,1.0
3520412,2015-10-16 22:00:00+00:00,AAPL.O,Apple Inc,39232609.0,111.04,111.78,-0.007330591811195886,0.007662489858472731,-0.009680271321052588,0.005162128044378074,0.005979344084075855,0.0349041755393078,-0.007097868679308366,0.018494879674641904,0.08128523246380383,1.0
3522196,2015-10-19 22:00:00+00:00,AAPL.O,Apple Inc,29759153.0,111.73,110.8,0.006213976945247834,-0.00876722132761154,0.0060631232087439285,-0.009202785159884413,0.008575555154363812,0.008372770294870824,0.0007999458444072982,-0.004145314772609453,0.09908007959585444,1.0
3523985,2015-10-20 22:00:00+00:00,AAPL.O,Apple Inc,48967763.0,113.77,111.34,0.018258301261969482,0.004873646209388349,0.018980773929479392,0.004702990152173606,0.022100440212020844,0.006417789026487597,0.013922214584785032,-0.001376853791303121,0.10716524977515683,1.0
3525772,2015-10-21 22:00:00+00:00,AAPL.O,Apple Inc,42326974.0,113.76,114.0,-8.789663355890376e-05,0.0238907849829364,0.0024459714785476953,0.02385306501472746,0.02690016248420557,0.0202255235367812,0.022880689944614646,0.011402787429282637,0.10712961666821584,1.0
3527557,2015-10-22 22:00:00+00:00,AAPL.O,Apple Inc,41654089.0,115.5,114.33,0.015295358649786596,0.0028947368421066155,0.006806119692456269,0.004230628550480401,0.05479452054794054,0.037571467465294495,0.04711518468677287,0.03248414477134131,0.06177918236383369,1.0
3529339,2015-10-23 22:00:00+00:00,AAPL.O,Apple Inc,59366914.0,119.08,116.7,0.030995670995675795,0.020729467331409124,0.024088784410304712,0.01448092699164835,0.062076346771315676,0.06090909090909924,0.047762101845096334,0.05171173894703866,0.03612774788650877,1.0
3531116,2015-10-26 22:00:00+00:00,AAPL.O,Apple Inc,66333781.0,115.28,118.08,-0.03191132012093234,0.011825192802052742,-0.030581715117766736,0.008501138456301783,0.032974910394260926,0.04745852922913429,0.018841415507910304,0.032575840769392475,0.018840238526725773,1.0
3532894,2015-10-27 22:00:00+00:00,AAPL.O,Apple Inc,69884400.0,114.55,115.4,-0.006332408049959049,-0.02269647696477084,-0.004522110369185275,-0.021467935493625443,0.024689149297791868,0.04132828009384548,0.00695510471098423,0.027444951101164315,-0.003228298137113214,1.0
3534674,2015-10-28 22:00:00+00:00,AAPL.O,Apple Inc,85551352.0,119.27,116.93,0.041204714098646684,0.01325823223570777,0.0317290999888654,0.013669158627300122,0.08220669630705846,0.050678407763504296,0.05438547697947961,0.033029227123957366,-0.008395675268599486,1.0
3536454,2015-10-29 22:00:00+00:00,AAPL.O,Apple Inc,51227334.0,120.53,118.7,0.010564265951198859,0.01513726160950779,0.010930360737235113,0.011078577047163536,0.07750759878419111,0.0700441720003635,0.06229073998804265,0.04390551294028693,-0.013682985663611702,1.0
3538231,2015-10-30 22:00:00+00:00,AAPL.O,Apple Inc,49365254.0,119.5,120.99,-0.008545590309470441,0.019292333614152838,-0.00451275549731879,0.018862236537514017,0.07618876080691228,0.08239398819108845,0.07227774010504473,0.06918484287920758,-0.016448775889927804,1.0
3540011,2015-11-02 22:00:00+00:00,AAPL.O,Apple Inc,32203267.0,121.18,119.87,0.014058577405864137,-0.009256963385407824,0.0032941258451893982,-0.0066895042265740935,0.08457889555177632,0.08185920577617177,0.08792016555983012,0.08128523246380383,0.0008450355712538923,1.0
3541796,2015-11-03 22:00:00+00:00,AAPL.O,Apple Inc,45518976.0,122.57,120.79,0.011470539693015036,0.007674981229669031,0.008429432916400723,0.002262317509169806,0.07734903753185972,0.08487515717621696,0.09321692004540326,0.09908007959585444,-0.0007856973787017385,1.0
3543578,2015-11-04 22:00:00+00:00,AAPL.O,Apple Inc,44886050.0,122.0,123.13,-0.004650403850862793,0.01937246460799713,-0.0004910847975275008,0.017110492673102183,0.0724331926863524,0.0800877192982441,0.09597616791363307,0.10716524977515683,-0.01699496854923361,1.0
3545362,2015-11-05 22:00:00+00:00,AAPL.O,Apple Inc,39552680.0,120.92,121.85,-0.004609812314784857,-0.00615947535286443,-0.003170701019398327,-0.0032324916673874085,0.051407817295203266,0.07033660281467212,0.06795170403220123,0.10712961666821584,-0.0003545521789706015,1.0
3547141,2015-11-06 22:00:00+00:00,AAPL.O,Apple Inc,33042283.0,121.06,121.11,0.001157790274566084,-0.006073040623715498,0.0016568175630820472,-0.004902046869379564,0.02097919191465314,0.042231501287034234,0.026165954334612045,0.06177918236383369,-0.007010800890086932,1.0
3548919,2015-11-09 22:00:00+00:00,AAPL.O,Apple Inc,33871405.0,120.57,120.96,-0.004047579712541993,-0.001238543472876441,0.009424504181978384,-0.00034256903426235807,0.050365238624167315,0.028775187323816894,0.05156580642421175,0.03612774788650877,-0.003498533488216905,1.0
3550697,2015-11-10 22:00:00+00:00,AAPL.O,Apple Inc,59127931.0,116.77,116.9,-0.03151696110143554,-0.0335648148148151,-0.03358660692780193,-0.02219192918197824,0.023743680982698745,0.01733444650580296,0.02280199313896681,0.018840238526725773,0.018542351620124853,1.0
3552472,2015-11-11 22:00:00+00:00,AAPL.O,Apple Inc,45217971.0,116.11,116.37,-0.005652136678936492,-0.004533789563724855,-0.0009352995975938619,-0.008087900055375566,-0.022327379054545068,-0.0005291504270412696,-0.01682162210987229,-0.003228298137113214,0.0006483399288965339,1.0
3554245,2015-11-12 22:00:00+00:00,AAPL.O,Apple Inc,32525579.0,115.72,116.26,-0.0033588838170695023,-0.0009452608060487313,0.013743850299480286,0.005611204312715351,-0.03579736090962915,-0.016363474463641947,-0.011959667581366708,-0.008395675268599486,-0.02526749585609701,1.0
3556009,2015-11-13 22:00:00+00:00,AAPL.O,Apple Inc,45812403.0,112.34,115.2,-0.02920843415140462,-0.009117495269223563,-0.013204620997682062,0.006196751434409582,-0.055892252181255035,-0.04377950071279568,-0.013476464872268036,-0.013682985663611702,0.0014274342627754039,1.0
3557781,2015-11-16 22:00:00+00:00,AAPL.O,Apple Inc,38106701.0,114.175,111.38,0.016334342175543748,-0.0331597222222233,-0.004730445662417513,-0.017011941000124296,-0.0537734720642683,-0.06684936559661292,-0.009581810116545296,-0.016448775889927804,-0.028845067761251432,1.0
3559553,2015-11-17 22:00:00+00:00,AAPL.O,Apple Inc,27616939.0,113.69,114.92,-0.004247865119334726,0.03178308493445958,-0.002348475304832793,0.006919626012439218,-0.06847797508893573,-0.04452421841578735,-0.01418420217473917,0.0008450355712538923,-0.02030029747217221,1.0
3561324,2015-11-18 22:00:00+00:00,AAPL.O,Apple Inc,46674697.0,117.29,115.76,0.031665054094460965,0.007309432648800129,0.007038631192380528,0.008605312276424212,-0.03449127428383292,-0.05583111093021431,-0.016696110478246734,-0.0007856973787017385,0.008905244316231594,1.0
3563093,2015-11-19 22:00:00+00:00,AAPL.O,Apple Inc,43295820.0,118.78,117.64,0.012703555290306312,0.01624049758120205,0.014433746116459272,-0.007116372009108462,-0.017697651339728226,-0.034550677061953694,9.020272538242875e-05,-0.01699496854923361,-0.008586540819785387,1.0
3564857,2015-11-20 22:00:00+00:00,AAPL.O,Apple Inc,34287096.0,119.3,119.2,0.0043778413874382425,0.013260795647736856,-0.001936397507226253,0.013914412092071024,-0.014538245498104676,-0.015770786887949417,-0.0050095451322934815,-0.0003545521789706015,-0.0008127401488469758,1.0
3566623,2015-11-23 22:00:00+00:00,AAPL.O,Apple Inc,32482528.0,117.75,119.27,-0.012992455993287466,0.0005872483221456283,-0.01105715357479418,-0.004592720738100871,-0.02338890271211258,-0.013971560846558815,-0.03110999953656723,-0.007010800890086932,0.021950193633589108,1.0
3568388,2015-11-24 22:00:00+00:00,AAPL.O,Apple Inc,42803172.0,118.88,117.33,0.009596602972396171,-0.01626561582963182,0.007739630314155884,-0.01226276813565658,0.018069709685709867,0.0036783575705741094,0.010841726659003645,-0.003498533488216905,0.006690597511197743,1.0
3570152,2015-11-25 22:00:00+00:00,AAPL.O,Apple Inc,21388308.0,118.03,119.21,-0.007150067294747875,0.016023182476774478,-0.0069544127797890425,0.012173482822969206,0.016536043407114898,0.02440491535618694,0.0024279714468934434,0.018542351620124853,0.007100394939457494,1.0
3571915,2015-11-27 22:00:00+00:00,AAPL.O,Apple Inc,13046445.0,117.81,118.29,-0.0018639328984230152,-0.007717473366323112,-0.0026223590560257746,-0.007334091996342139,0.01806083650189394,0.01746086358162735,-0.028419836266835856,0.0006483399288965339,0.010218840662137315,1.0
3573676,2015-11-30 22:00:00+00:00,AAPL.O,Apple Inc,39180322.0,118.3,117.99,0.004159239453359831,-0.0025361399949287433,0.00991267716356593,-0.004258633522317935,0.05305323126224026,0.0242187499999984,-0.006831798078180927,-0.02526749585609701,-0.012700365202584205,1.0
3575438,2015-12-01 22:00:00+00:00,AAPL.O,Apple Inc,34852374.0,117.34,118.75,-0.008114961961111722,0.006441223832526433,-0.01940156714635611,0.012696087478784514,0.02772060433544965,0.0661698689172181,-0.02075196735373853,0.0014274342627754039,-0.009609876926122134,1.0
3577205,2015-12-02 22:00:00+00:00,AAPL.O,Apple Inc,33386563.0,116.28,117.05,-0.009033577637633572,-0.014315789473686837,0.0019275717278066649,-0.027065268730026203,0.02278124725129804,0.0185346327880207,-0.004828892196214411,-0.028845067761251432,-0.03367166584404328,1.0
3578970,2015-12-03 22:00:00+00:00,AAPL.O,Apple Inc,41569509.0,115.2,116.55,-0.009287925696594312,-0.004271678769755205,0.0037770683801971673,0.009458885420733804,-0.01781908091055684,0.006824464409117104,0.01287095005297826,-0.02030029747217221,-0.04756985127277149,1.0
3580725,2015-12-04 22:00:00+00:00,AAPL.O,Apple Inc,57776977.0,119.03,115.29,0.033246527777774704,-0.010810810810807705,0.010844296487098769,0.0065250084359688605,0.0021047314362725444,-0.01997619857191601,-0.007431600208095633,0.008905244316231594,-0.03402980731778728,1.0
3582481,2015-12-07 22:00:00+00:00,AAPL.O,Apple Inc,32084249.0,118.28,118.98,-0.0063009325380181105,0.03200624512100059,0.0012729412563302909,0.006477641199517832,-0.008549874266552848,-0.0018456375838908914,0.0021657982417099247,-0.008586540819785387,-0.04316131479909752,1.0
3584240,2015-12-08 22:00:00+00:00,AAPL.O,Apple Inc,34309450.0,118.23,117.52,-0.0004227257355401415,-0.012270969910912921,0.006469572207657628,-0.0013734692760614831,0.00407643312101702,-0.014672591598893003,0.02390230415287663,-0.0008127401488469758,-0.07162082288595542,1.0
3585998,2015-12-09 22:00:00+00:00,AAPL.O,Apple Inc,46361357.0,115.62,117.64,-0.022075615326060727,0.0010211027910183024,-0.013205943582522054,0.008744273413851608,-0.02742261103633981,0.002642120514793067,0.006620525836511702,0.021950193633589108,-0.07337789639786077,1.0
3587757,2015-12-10 22:00:00+00:00,AAPL.O,Apple Inc,29212727.0,116.17,116.04,0.004756962463237535,-0.01360081604897101,0.002082116117339169,-0.005752992634758033,-0.015758705413885687,-0.026591728881807275,0.013015376791688262,0.006690597511197743,-0.07388175263437344,1.0
3589513,2015-12-11 22:00:00+00:00,AAPL.O,Apple Inc,46886161.0,113.18,115.19,-0.025738142377546347,-0.007325060324023136,-0.002180029041072,-0.006925777282306154,-0.039300568712330335,-0.026206779947590686,0.017187926515699677,0.007100394939457494,-0.07660082772723886,1.0
3591270,2015-12-14 22:00:00+00:00,AAPL.O,Apple Inc,65003609.0,112.48,112.18,-0.006184838310651752,-0.02613074051566644,-0.012203914832880094,-0.004636695393241151,-0.04919695688926051,-0.04924146114077455,-0.006273469292650519,0.010218840662137315,-0.057653898931840426,1.0
3593026,2015-12-15 22:00:00+00:00,AAPL.O,Apple Inc,53323105.0,110.49,111.94,-0.017692034139401347,-0.002139418791227255,-0.028658395648358693,-0.01011913055393625,-0.05837736492244616,-0.05734736842105004,-0.015238840023303384,-0.012700365202584205,-0.041697925928523887,1.0
3594780,2015-12-16 22:00:00+00:00,AAPL.O,Apple Inc,56238467.0,111.34,111.07,0.0076930038917515375,-0.007772020725395402,-0.0064703005669753495,-0.019083784841193826,-0.042483660130721364,-0.05108927808628927,-0.03789584572418262,-0.009609876926122134,-0.0732959631641934,1.0
3596530,2015-12-17 22:00:00+00:00,AAPL.O,Apple Inc,44772827.0,108.98,112.02,-0.021196335548766987,0.008553164670928481,-0.0060439130942299595,-0.0037321534126785977,-0.053993055555555565,-0.03886743886744126,-0.04874893874208126,-0.03367166584404328,-0.02280150275012344,1.0
3598283,2015-12-18 22:00:00+00:00,AAPL.O,Apple Inc,96453327.0,106.03,108.91,-0.02706918700679406,-0.027762899482235537,-0.01062484183951058,-0.01163673909384502,-0.10921616399227184,-0.05533871107642152,-0.04310360037535582,-0.04756985127277149,-0.06297389895409025,1.0
3600037,2015-12-21 22:00:00+00:00,AAPL.O,Apple Inc,47590610.0,107.33,107.28,0.01226068093935484,-0.014966486089427187,0.004839637294500017,-0.00048097666583253254,-0.0925769360838693,-0.09833585476550932,-0.0462831162450337,-0.03402980731778728,-0.0733915169455204,1.0
3601790,2015-12-22 22:00:00+00:00,AAPL.O,Apple Inc,32789367.0,107.23,107.4,-0.0009317059535948193,0.0011185682326566582,-0.009055597125141908,-0.004975955256705567,-0.0930389917956499,-0.08611300204220973,-0.07202281336090385,-0.04316131479909752,-0.059413890530644865,1.0
3603544,2015-12-23 22:00:00+00:00,AAPL.O,Apple Inc,32657354.0,108.61,107.27,0.012869532779996806,-0.0012104283054001908,0.0011257462087425534,-0.009836007012521445,-0.06062964884968414,-0.08815028901734856,-0.07420561321015544,-0.07162082288595542,-0.05836115603536406,1.0
3605297,2015-12-24 22:00:00+00:00,AAPL.O,Apple Inc,13596680.0,108.03,109.0,-0.0053402080839619614,0.016127528665992097,-0.0038411289342102648,0.006116654095076232,-0.07006972540241996,-0.06066873491898527,-0.07667722193406218,-0.07337789639786077,-0.0373169735573438,1.0
3607051,2015-12-28 22:00:00+00:00,AAPL.O,Apple Inc,26704210.0,106.82,107.59,-0.011200592428028957,-0.01293577981652061,-0.009149653833682029,-0.010308018545319144,-0.05619367379395235,-0.06597794947478197,-0.08424881202723379,-0.07388175263437344,-0.038812364076455434,1.0
3608812,2015-12-29 22:00:00+00:00,AAPL.O,Apple Inc,30931243.0,108.74,106.96,0.017974162141912275,-0.005855562784643832,0.007465093396463486,-0.007122244083890319,-0.03325035561878442,-0.04653235870922024,-0.0630576949195884,-0.07660082772723886,-0.05836837590125087,1.0
3610576,2015-12-30 22:00:00+00:00,AAPL.O,Apple Inc,25213777.0,107.32,108.58,-0.013058672061791676,0.015145848915482318,-0.005740689931746743,0.007128908014497087,-0.02869037921984097,-0.030016080042884138,-0.03675077963458953,-0.057653898931840426,-0.06781387764511082,1.0
3612339,2015-12-31 22:00:00+00:00,AAPL.O,Apple Inc,40912316.0,105.26,107.01,-0.01919493104734116,-0.014459384785414753,-0.008878317239561676,-0.0062930183519712395,-0.05460750853242791,-0.03655352480417795,-0.04548801567597406,-0.041697925928523887,-0.013621248050553859,1.0
3614097,2016-01-04 22:00:00+00:00,AAPL.O,Apple Inc,67649387.0,105.35,102.61,0.0008550256507777743,-0.041117652555832,0.01636582217998661,-0.028056419953022983,-0.03330886401174449,-0.08400285663274099,-0.026741513227628924,-0.0732959631641934,-0.07466767412380612,1.0
3615860,2016-01-05 22:00:00+00:00,AAPL.O,Apple Inc,55790992.0,102.71,105.75,-0.02505932605600836,0.03060130591560206,-0.02713608498182896,0.042909278641212,-0.03131189286051106,-0.02901478284822045,-0.0341291587693322,-0.02280150275012344,-0.013315987955373443,1.0
3617628,2016-01-06 22:00:00+00:00,AAPL.O,Apple Inc,68457388.0,100.7,100.56,-0.019569662155584092,-0.04907801418439628,-0.008137778640251439,-0.04797749067748843,-0.06177210472374761,-0.06263982102908339,-0.05522946440542007,-0.06297389895409025,0.011391057389888541,1.0
3619397,2016-01-07 22:00:00+00:00,AAPL.O,Apple Inc,81094428.0,96.45,98.68,-0.04220456802383255,-0.018695306284805868,-0.018508604859609156,-0.007204852303515288,-0.10053156765830816,-0.08119180633146739,-0.07407573254096787,-0.0733915169455204,0.03557298333059998,1.0
3621162,2016-01-08 22:00:00+00:00,AAPL.O,Apple Inc,70798016.0,96.96,98.55,0.005287713841368502,-0.0013173895419535953,0.015610124441351934,0.012628329016208846,-0.10726452444525868,-0.08129020229327487,-0.06206134364466541,-0.059413890530644865,0.017563918535957464,1.0
3622932,2016-01-11 22:00:00+00:00,AAPL.O,Apple Inc,49739377.0,98.53,98.97,0.01619224422442267,0.0042617960426174495,0.01536735129470546,0.011012168731104563,-0.08793853559196829,-0.09201834862385784,-0.04475914367072223,-0.05836115603536406,-0.04018863277184272,1.0
3624706,2016-01-12 22:00:00+00:00,AAPL.O,Apple Inc,49154227.0,99.96,100.55,0.014513346188977703,0.015964433666768363,0.006732582776624072,0.01535022663165017,-0.06422018348624214,-0.06543359048238462,-0.03062386594577322,-0.0373169735573438,-0.05379545537297359,1.0
3626488,2016-01-13 22:00:00+00:00,AAPL.O,Apple Inc,62439631.0,97.39,100.32,-0.025710284113645617,-0.0022874191944312057,-0.0017302803615704306,-0.006738315590764209,-0.10437741401507772,-0.0620792819745698,-0.04909074111829087,-0.038812364076455434,-0.032920056465671484,1.0
3628273,2016-01-14 22:00:00+00:00,AAPL.O,Apple Inc,63170127.0,99.52,97.96,0.021870828627168937,-0.023524720893141282,0.004653687037580415,-0.007299178758215326,-0.07267983600447514,-0.09780806778412154,-0.03365990793818945,-0.05836837590125087,-0.0030995561543329967,1.0
3630053,2016-01-15 22:00:00+00:00,AAPL.O,Apple Inc,79833891.0,97.13,96.2,-0.024015273311896568,-0.01796651694569229,0.00035678160637929793,-0.02492582512757933,-0.07723731711950987,-0.10101859639285704,-0.03554313341417152,-0.06781387764511082,-0.043691200796504785,1.0
3631836,2016-01-19 22:00:00+00:00,AAPL.O,Apple Inc,53087747.0,96.66,98.41,-0.0048388757335533494,0.022972972972972627,-0.005458294279472804,0.029127057976643507,-0.08248694826768344,-0.04093168307182582,-0.05001305584440924,-0.013621248050553859,-0.011220799350490602,1.0
3633627,2016-01-20 22:00:00+00:00,AAPL.O,Apple Inc,72334416.0,96.79,95.1,0.0013449203393334221,-0.03363479321207141,0.01442410253225794,-0.03105234624658004,-0.057638009930873535,-0.1007092198581554,-0.023982770502257316,-0.07466767412380612,-0.02367191802787948,1.0
3635418,2016-01-21 22:00:00+00:00,AAPL.O,Apple Inc,52161463.0,96.3,97.06,-0.005062506457278682,0.02060988433228128,-0.010558134322756207,0.0227010566630549,-0.04369414101290947,-0.03480509148766975,-0.020410361374808818,-0.013315987955373443,-0.02856262019299598,1.0
3637209,2016-01-22 22:00:00+00:00,AAPL.O,Apple Inc,65800467.0,101.42,98.63,0.053167185877466716,0.016175561508345426,0.027590700430258564,0.013414338302114252,0.051529289787454635,-0.0005066882853665966,0.059758494539219525,0.011391057389888541,-0.06630044343186313,1.0
3639000,2016-01-25 22:00:00+00:00,AAPL.O,Apple Inc,51794525.0,99.44,101.52,-0.019522776572668432,0.029301429585318894,0.0009787094092008725,0.021513990213517627,0.025577557755775304,0.03013698630136985,0.0372796702690448,0.03557298333059998,-0.0411448758849399,1.0
3640793,2016-01-26 22:00:00+00:00,AAPL.O,Apple Inc,75077002.0,99.99,99.93,0.005530973451327803,-0.015661938534278774,-0.012282346598774314,-0.007550529324723116,0.01481782198315229,0.009699909063353164,0.020980731344133943,0.017563918535957464,0.018462297593351,1.0
3642586,2016-01-27 22:00:00+00:00,AAPL.O,Apple Inc,133369674.0,93.42,96.04,-0.06570657065706588,-0.038927249074352084,-0.05090807139210242,-0.041679407301489474,-0.06542617046818733,-0.04485330681253108,-0.04670699462313471,-0.04018863277184272,0.01753083094799263,1.0
3644376,2016-01-28 22:00:00+00:00,AAPL.O,Apple Inc,55678825.0,94.09,93.79,0.007171911796189034,-0.023427738442315937,-0.00038502998852362873,-0.02112798965265672,-0.033884382380121265,-0.06509170653907459,-0.03509761307502965,-0.05379545537297359,0.017454055496692992,1.0
3646164,2016-01-29 22:00:00+00:00,AAPL.O,Apple Inc,64416504.0,97.34,94.79,0.03454139653523258,0.010662117496534895,0.0008227185160168822,0.009256055675857192,-0.021905144694533533,-0.03236014699877532,-0.02980402415122379,-0.032920056465671484,0.005989303787137187,1.0
3647957,2016-02-01 22:00:00+00:00,AAPL.O,Apple Inc,40943541.0,96.43,96.47,-0.009348674748305584,0.01772338854309541,-0.008748326026380326,0.009483391366966774,-0.007206836198909604,0.002806652806652821,-0.032926252686492734,-0.0030995561543329967,0.024703435346189236,1.0
3649755,2016-02-02 22:00:00+00:00,AAPL.O,Apple Inc,37357215.0,94.48,95.42,-0.020221922638182236,-0.010884212708613837,0.004624387998464225,-0.0105827902192207,-0.02255327953651931,-0.030383091149272963,-0.031951882753242636,-0.043691200796504785,0.04165756071146888,1.0
3651558,2016-02-03 22:00:00+00:00,AAPL.O,Apple Inc,45964294.0,96.35,95.0,0.01979254868755209,-0.004401592957451904,0.0127372475005598,-0.0007281814018190139,-0.004545924165719861,-0.0010515247108313641,-0.02735023732965246,-0.011220799350490602,0.0010249305388501443,1.0
3653366,2016-02-04 22:00:00+00:00,AAPL.O,Apple Inc,46471652.0,96.6,95.86,0.00803506208911653,0.014528029350220129,0.005826459412803729,0.01360078103892029,0.008558444779712905,-0.007004298492984784,-0.012108102665906846,-0.02367191802787948,-0.0027036610611857405,1.0
3655174,2016-02-05 22:00:00+00:00,AAPL.O,Apple Inc,46418064.0,94.02,96.52,-0.026708074534161685,0.006885040684331045,2.3365573855755467e-05,0.006583530442444899,-0.06793355905157561,-0.01608289435029331,-0.0563024173342226,-0.02856262019299598,0.022174843050961082,1.0
3656985,2016-02-08 22:00:00+00:00,AAPL.O,Apple Inc,54021375.0,95.01,93.13,0.010529674537333113,-0.03512225445503536,0.029115623110134662,-0.024515791524510156,-0.039364939119782116,-0.07766598644977074,-0.029339984813157537,-0.06630044343186313,-0.018071053078955655,1.0
3658797,2016-02-09 22:00:00+00:00,AAPL.O,Apple Inc,44331195.0,94.99,94.29,-0.00021050415745804685,0.012455707076130862,0.0006857651758955678,0.019000095352262988,-0.04485006572242423,-0.051319488287528185,-0.024665263742555017,-0.0411448758849399,-0.01653620547892625,1.0
3660595,2016-02-10 22:00:00+00:00,AAPL.O,Apple Inc,42343601.0,94.27,95.92,-0.00757974523633964,0.017287093010924126,-0.007326774190485652,0.014715219142377852,0.014574341788839762,0.00417001629334357,0.02664689391131707,0.018462297593351,0.007649033414315506,1.0
3662397,2016-02-11 22:00:00+00:00,AAPL.O,Apple Inc,50074711.0,93.7,93.79,-0.006046462289169385,-0.02220600500417036,0.010036290311472993,-0.019176592813178676,0.00125881637545322,0.00542627569654619,0.025297755745761288,0.01753083094799263,0.002430515071606177,1.0
3664197,2016-02-12 22:00:00+00:00,AAPL.O,Apple Inc,40351381.0,93.99,94.19,0.003094983991461131,0.004264846998613736,-0.02083236783908069,0.008343367675950772,-0.029175923025289933,-0.0009378530661708906,-0.005125749692788787,0.017454055496692992,0.012565064499053159,1.0
3666004,2016-02-16 22:00:00+00:00,AAPL.O,Apple Inc,49057916.0,96.64,95.02,0.028194488775401764,0.008811975793608484,0.007482827179688707,-0.001064706924161005,0.007615838258987928,-0.009685863826207508,0.02056846700767077,0.005989303787137187,0.020300123978068824,1.0
3667822,2016-02-17 22:00:00+00:00,AAPL.O,Apple Inc,44863243.0,98.12,96.67,0.01531456953642385,0.017364765312565922,-0.005326468808252475,0.008174761421960526,0.04416200435377848,0.018597338834469124,0.03695791378364089,0.024703435346189236,0.002328011075453652,1.0
3669638,2016-02-18 22:00:00+00:00,AAPL.O,Apple Inc,39020983.0,96.26,98.84,-0.01895637994292709,0.02244750181028232,-0.013027706959462405,0.009791878707063507,0.00448711259522061,0.046066664103648465,0.003207797479425919,0.04165756071146888,0.043069799205288126,1.0
3671456,2016-02-19 22:00:00+00:00,AAPL.O,Apple Inc,35374173.0,96.04,96.0,-0.0022854768335748288,-0.02873330635370297,-0.0022507456406431737,-0.024137824356430037,-0.005797101449274922,0.0014604631754642214,-0.00624911644615234,0.0010249305388501443,0.039138546142998484,1.0
3673274,2016-02-22 22:00:00+00:00,AAPL.O,Apple Inc,34280758.0,96.88,96.31,0.00874635568513038,0.0032291666666666163,-0.010248049086767871,-0.0003898587223813426,0.030419059774515974,-0.002175714877745261,0.016960196680881747,-0.0027036610611857405,0.02665112334919501,1.0
3675098,2016-02-23 22:00:00+00:00,AAPL.O,Apple Inc,31942633.0,94.69,96.4,-0.02260528488852176,0.0009344824005812492,-0.00799062325544508,-0.007121442679600437,-0.003368066519314317,0.035112208740470274,-0.019493202732903527,0.022174843050961082,0.058527750586161886,1.0
3676923,2016-02-24 22:00:00+00:00,AAPL.O,Apple Inc,36255745.0,96.1,93.98,0.014890695955222409,-0.02510373443983349,0.0095798464172261,-0.014538176537908691,0.011685440572692496,-0.0032877293456358148,-0.010719605871341608,-0.018071053078955655,0.0407129762241937,1.0
3678746,2016-02-25 22:00:00+00:00,AAPL.O,Apple Inc,27582659.0,96.76,96.05,0.006867845993756117,0.02202596297084458,-0.006954721629104878,0.015561447941641618,0.02641349315794983,0.0013552960800662373,-0.0055939100805439115,-0.01653620547892625,0.041909369676408716,1.0
3680569,2016-02-26 22:00:00+00:00,AAPL.O,Apple Inc,28991131.0,96.91,97.2,0.0015502273666807564,0.011972930765226542,0.0034388943009484763,-0.0007683890645352048,0.034258271077907576,0.0363578206631836,-0.0007845203859429202,0.007649033414315506,0.033823588851184944,1.0
3682391,2016-02-29 22:00:00+00:00,AAPL.O,Apple Inc,35216277.0,96.69,96.86,-0.00227014755959154,-0.003497942386831543,0.005789573854493175,0.0005555589100882482,0.028726460261730088,0.028346958275825337,0.008732807443030236,0.002430515071606177,0.044352163476170985,1.0
3684215,2016-03-01 22:00:00+00:00,AAPL.O,Apple Inc,50407147.0,100.53,97.65,0.0397145516599442,0.008156101589923859,0.01503915638545209,0.013195395748514516,0.0402524834437088,0.027678383498211057,0.014512172398496444,0.012565064499053159,0.03387238423812812,1.0
3686040,2016-03-02 22:00:00+00:00,AAPL.O,Apple Inc,33169560.0,100.75,100.51,0.0021884014721975653,0.02928827444956461,-0.0020122315991575445,0.007279741662385042,0.02680391357521428,0.039722768180407535,0.007488932111215003,0.020300123978068824,0.04240716873801874,1.0
3687866,2016-03-03 22:00:00+00:00,AAPL.O,Apple Inc,36955742.0,101.5,100.58,0.0074441687344917185,0.0006964481146154443,0.0039100796636457056,-0.004147032836212281,0.054435902763350086,0.01760420882233915,0.028140048617025872,0.002328011075453652,0.029447889210890487,1.0
3689696,2016-03-04 22:00:00+00:00,AAPL.O,Apple Inc,46055100.0,103.01,102.37,0.01487684729063954,0.017796778683634832,0.0115688945098241,0.012978027085054751,0.07257392753019487,0.06635416666666671,0.04047940207838762,0.043069799205288126,0.03040884248673475,1.0
3691521,2016-03-07 22:00:00+00:00,AAPL.O,Apple Inc,35915810.0,101.87,102.39,-0.01106688671002787,0.0001953697372276686,-0.011959036510419269,-0.001002642296282477,0.051507018992568376,0.06312947772816924,0.02908641188632905,0.039138546142998484,0.051791834052340516,1.0
3693354,2016-03-08 22:00:00+00:00,AAPL.O,Apple Inc,31561889.0,101.03,100.78,-0.008245803475017466,-0.01572419181560658,0.0021109710688277,-0.016168650542712132,0.06695532791213421,0.04543568464730363,0.04542909800841309,0.02665112334919501,0.06061400157765165,1.0
